NAME,MSINI,A,PER,ECC,OM,T0,K,ORBREF,ORBURL,FIRSTREF,FIRSTURL,MICROLENSING,IMAGING,TIMING,ASTROMETRY,MASS,DIST,R,MSTAR,FE,DATE,STARDISCMETH,RSTAR,TEFF
,mjupiter,au,day,,deg,jd,m/s,,,,,,,,,mjupiter,pc,rjupiter,msun,,,,rsun,k
Kepler-515 b,,0.139053,19.96371318,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0107116,255,0.13,0.9,0.08,2016,Transit,0.83,5293
Kepler-388 b,,0.0422619,3.173315,,90,2454966.69965,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.00137963,,0.0722634,,,2014,Transit,0.586,4498
HAT-P-52 b,0.817956,0.0369523,2.7535953,0,90,2455852.10326,128.4,Hartman 2015,http://adsabs.harvard.edu/abs/2015AJ....150..168H,Hartman 2015,http://adsabs.harvard.edu/abs/2015AJ....150..168H,0,0,0,0,0.819064,385,1.03174,0.887,0.28,2015,Transit,0.893,5131
Kepler-107 e,,0.117702,14.749049,,90,2454971.77998,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.0360464,,0.307788,,,2014,Transit,1.411,5851
Kepler-947 b,,0.169908,26.9644317,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0172355,1188,0.203,0.9,-0.07,2016,Transit,0.87,5508
Kepler-1560 b,,0.0412688,3.03195744,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00189081,529,0.079,1.02,0.04,2016,Transit,1.02,5815
HD 143105 b,1.21302,0.0379591,2.1974,0,90,2456531.344,144,Hebrard 2016,http://adsabs.harvard.edu/abs/2016A%26A...588A.145H,Hebrard 2016,http://adsabs.harvard.edu/abs/2016A%26A...588A.145H,0,0,0,0,1.21302,48.6618,,1.51,0.15,2016,RV,,6380
Kepler-1230 b,,0.0923527,9.95661537,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0223911,1433,0.242,1.06,0.01,2016,Transit,1.08,5961
Kepler-923 b,,0.0736811,6.93366476,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00890695,966,0.123,1.11,0.07,2016,Transit,1.26,5988
CoRoT-8 b,0.215994,0.0633825,6.21229,0,90,2454238.9743,26,Borde 2010,http://adsabs.harvard.edu/abs/2010A%26A...520A..66B,Borde 2010,http://adsabs.harvard.edu/abs/2010A%26A...520A..66B,0,0,0,0,0.216078,380.228,0.57,0.88,0.315,2010,Transit,0.77,5080
Kepler-723 b,,0.0486188,4.08227507,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,1,965,1.088,0.92,0,2016,Transit,0.89,5539
Kepler-844 b,,0.03114,2.61302086,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0124487,394,0.15,0.59,-0.24,2016,Transit,0.57,4128
HAT-P-42 b,1.03967,0.0575315,4.641878,0,90,2455952.52603,113.5,Boisse 2013,http://adsabs.harvard.edu/abs/2013A%26A...558A..86B,Boisse 2013,http://adsabs.harvard.edu/abs/2013A%26A...558A..86B,0,0,0,0,1.04234,447,1.30973,1.178,0.27,2013,Transit,1.53,5743
Kepler-1283 b,,0.113375,12.9460978,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.014034,1452,0.17,1.16,0.04,2016,Transit,1.25,6175
Kepler-1430 b,,0.0326929,2.46050993,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00518721,541,0.105,0.77,-0.03,2016,Transit,0.72,4796
Kepler-401 b,,0.115746,14.383035,,90,2454973.55968,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.0126401,,0.152556,,,2014,Transit,1.333,6117
Kepler-760 c,,0.03437,2.46697439,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0112658,782,0.132,0.89,0.08,2016,Transit,0.85,5322
Kepler-1069 b,,0.161835,23.8990296,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0119381,435,0.143,0.99,0.04,2016,Transit,0.98,5722
Kepler-291 c,,0.0624544,5.700786,,90,2454965.68674,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.0138423,,0.167722,,,2014,Transit,1.016,6002
Kepler-1324 b,,0.0462676,4.11584468,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0121297,522,0.135,0.78,0.05,2016,Transit,0.73,4776
CoRoT-20 b,4.24157,0.0901485,9.24285,0.562,56.3,2455265.79074,454,Deleuil 2012,http://adsabs.harvard.edu/abs/2012A%26A...538A.145D,Deleuil 2012,http://adsabs.harvard.edu/abs/2012A%26A...538A.145D,0,0,0,0,4.24,1230,0.84,1.14,0.14,2012,Transit,1.02,5880
Kepler-292 e,,0.10246,11.97901,,90,2455011.9664,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.0218083,,0.238201,,,2014,Transit,0.826,5299
HD 96167 b,0.68457,1.34724,498.9,0.71,285,2453057,20.8,Peek 2009,http://adsabs.harvard.edu/abs/2009PASP..121..613P,Peek 2009,http://adsabs.harvard.edu/abs/2009PASP..121..613P,0,0,0,0,0.68457,86.9565,,1.31,0.34,2009,RV,1.98284,5770
HD 43197 b,0.596868,0.918027,327.8,0.83,251,2454713.8,32.4,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,Naef 2010,http://adsabs.harvard.edu/abs/2010A%26A...523A..15N,0,0,0,0,0.596868,56.3063,,0.96,0.4,2010,RV,1.19673,5508
Kepler-1388 c,,0.0525035,5.53608151,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.017125,492,0.202,0.63,0.02,2016,Transit,0.61,4098
Kepler-912 b,,0.0372128,2.53475627,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0236826,1265,0.25,1.07,0.02,2016,Transit,1.11,5998
Kepler-514 b,,0.0674219,5.65179605,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0126737,489,0.153,1.28,0.36,2016,Transit,1.44,6106
Kepler-998 b,,0.0645018,5.65377733,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0176872,996,0.207,1.12,0.07,2016,Transit,1.18,6058
Kepler-1129 b,,0.164368,24.3397804,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0261661,1258,0.264,1,-0.04,2016,Transit,1,5831
Kepler-1335 b,,0.0609548,6.26406846,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.010441,628,0.129,0.77,-0.07,2016,Transit,0.74,4903
HD 37605 c,3.36552,3.81754,2720,0.013,221,2454838,48.9,Wang 2012,http://adsabs.harvard.edu/abs/2012ApJ...761...46W,Wang 2012,http://adsabs.harvard.edu/abs/2012ApJ...761...46W,0,0,0,0,3.36552,43.9754,,1,0.336,2012,RV,0.916831,5448
HATS-7 b,0.119447,0.0401202,3.185315,0,90,2456528.29697,18.4,Bakos 2015,http://adsabs.harvard.edu/abs/2015ApJ...813..111B,Bakos 2015,http://adsabs.harvard.edu/abs/2015ApJ...813..111B,0,0,0,0,0.119525,257,0.57691,0.849,0.25,2015,Transit,0.815,4985
Qatar-4 b,6.07882,0.028034,1.8053564,0,90,2457637.77361,1087,Alsubai 2017,http://adsabs.harvard.edu/abs/2017AJ....153..200A,Alsubai 2017,http://adsabs.harvard.edu/abs/2017AJ....153..200A,0,0,0,0,6.08461,332.171,1.16517,0.896,0.103,2017,Transit,0.849,5215
Kepler-1601 b,,0.0336339,2.20921951,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00142986,660,0.073,1.04,0.05,2016,Transit,1.07,5869
TYC 3667-1280-1 b,5.40146,0.214338,26.468,0.036,240,2456319.6,242.4,Niedzielski 2016,http://adsabs.harvard.edu/abs/2016A%26A...589L...1N,Niedzielski 2016,http://adsabs.harvard.edu/abs/2016A%26A...589L...1N,0,0,0,0,5.40146,481,,1.87,-0.08,2016,RV,6.26,5130
Kepler-659 b,,0.122745,17.671796,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.01966,688,0.223,0.79,0.02,2016,Transit,0.74,4870
Kepler-1332 b,,0.100137,11.87456832,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00866602,515,0.122,0.95,0,2016,Transit,0.9,5581
Kepler-81 b,,0.0554099,5.955,,,,,Xie 2013,http://adsabs.harvard.edu/abs/2012arXiv1208.3312X,Xie 2012,http://adsabs.harvard.edu/abs/2012arXiv1208.3312X,0,0,1,0,0.0187628,,0.216,0.64,-0.524,2012,Transit,0.59,4500
Kepler-814 b,,0.068804,6.1469851,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0157709,1327,0.189,1.15,0.01,2016,Transit,1.22,6162
LHS 1140 b,0.0212289,0.0874937,24.73712,0,90,2456915.6997,5.34,Dittmann 2017,http://adsabs.harvard.edu/abs/2017Natur.544..333D,Dittmann 2017,http://adsabs.harvard.edu/abs/2017Natur.544..333D,0,0,0,0,0.0212289,12.47,0.131011,0.146,-0.24,2017,Transit,0.186,3131
Kepler-1168 b,,0.272889,55.8226539,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.01966,911,0.223,0.87,0.13,2016,Transit,0.82,5157
Kepler-955 b,,0.112106,14.53244172,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0291691,637,0.279,0.89,0.02,2016,Transit,0.84,5350
GJ 273 c,0.00374866,0.0364676,4.72335022,0.169278,150.973,2456234.6922407043,1.05158,Astudillo-Defru 2017 (corrected; private communication),http://adsabs.harvard.edu/abs/2017A%26A...602A..88A,Astudillo-Defru 2017,http://adsabs.harvard.edu/abs/2017A%26A...602A..88A,0,0,0,0,0.00374866,3.80257,,0.29,0.09,2017,RV,0.293,3382
Kepler-1328 b,,0.053514,4.52158888,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00266535,630,0.087,1,0,2016,Transit,0.99,5780
HD 183263 b,3.57445,1.49006,626.516,0.35672,233.532,2452111.688,84.0443,Wright 2009,http://adsabs.harvard.edu/abs/2009ApJ...693.1084W,Marcy 2005,http://adsabs.harvard.edu/abs/2005ApJ...619..570M,0,0,0,0,3.57445,55.0964,,1.121,0.301955,2005,RV,1.11717,5936.41
Kepler-663 b,,0.0543959,4.99678284,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0208973,1030,0.232,0.86,0.03,2016,Transit,0.82,5264
Kepler-624 b,,0.120607,14.58649607,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0175728,731,0.206,1.1,-0.06,2016,Transit,1.18,6117
Kepler-1526 b,,0.0437251,3.908632,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0188877,576,0.217,0.73,-0.01,2016,Transit,0.69,4601
Kepler-347 c,,0.177529,27.320871,,90,2454987.30618,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.0129124,,0.156125,,,2014,Transit,1.005,6088
Kepler-699 b,,0.167447,27.80756293,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,1,888,1.259,0.81,-0.26,2016,Transit,0.78,5330
Kepler-32 c,,0.0676835,8.7522,0,90,2454977.378,,Fabrycky 2012,http://adsabs.harvard.edu/abs/2012ApJ...750..114F,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,0,0,1,0,0.0147699,303,0.1784,0.54,-0.01,2011,Transit,0.53,3793
Kepler-23 b,,0.0749015,7.10664,0,90,2454971.3022,,Ford 2012,http://adsabs.harvard.edu/abs/2012ApJ...750..113F,Borucki 2011,http://adsabs.harvard.edu/abs/2011ApJ...736...19B,0,0,0,0,0.0139795,,0.169356,1.11,-0.09,2011,Transit,1.52,5760
WASP-23 b,0.871881,0.037022,2.9444256,0,,,145.8,Triaud 2011,http://adsabs.harvard.edu/abs/2011A%26A...531A..24T,Triaud 2011,http://adsabs.harvard.edu/abs/2011A%26A...531A..24T,0,0,0,0,0.872226,,0.962,0.78,,2011,Transit,0.765,5150
Kepler-594 b,,0.1083,13.64618192,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0162741,742,0.194,0.91,-0.03,2016,Transit,0.87,5485
11 Com b,16.1284,1.17872,326.03,0.231,94.8,2452899.6,302.8,Liu 2008,http://adsabs.harvard.edu/abs/2008ApJ...672..553L,Liu 2008,http://adsabs.harvard.edu/abs/2008ApJ...672..553L,0,0,0,0,16.1284,88.8889,,2.04,-0.34,2008,RV,12.0698,4830
HD 145377 b,5.78201,0.450064,103.95,0.307,138.1,2454635.4,242.7,Moutou 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..513M,Moutou 2009,http://adsabs.harvard.edu/abs/2009A%26A...496..513M,0,0,0,0,5.78201,55.0358,,1.12,0.12,2009,RV,1.00052,6046
Kepler-1554 b,,0.627489,198.088774,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0252452,982,0.259,0.84,-0.1,2016,Transit,0.81,5297
Kepler-650 b,,0.0420644,3.03214559,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0261661,805,0.264,1.08,0.13,2016,Transit,1.35,5849
Kepler-289 d,,0.328137,66.0634,0.011,,2454965.6404,,Schmitt 2014,http://adsabs.harvard.edu/abs/2014ApJ...795..167S,Borucki 2010,http://adsabs.harvard.edu/abs/2010Sci...327..977B,0,0,0,0,0.012,700,0.244,1.08,0.05,2010,Transit,1.5121,5590
Kepler-1429 b,,0.0540966,4.48487493,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00709482,1156,0.115,1.05,0.04,2016,Transit,1.07,5902
Kepler-194 c,,0.13095,17.308032,,90,2455009.94169,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.0207641,,0.231064,,,2014,Transit,1.025,6089
CoRoT-25 b,0.26487,0.0577982,4.86069,0,90,2454576.2156,30,Almenara 2013,http://adsabs.harvard.edu/abs/2013A%26A...555A.118A,Almenara 2013,http://adsabs.harvard.edu/abs/2013A%26A...555A.118A,0,0,0,0,0.27,1000,1.08,1.09,-0.01,2013,Transit,1.19,6040
Kepler-419 c,,1.68144,675.47,0.184,275.3,,,Dawson 2014,http://adsabs.harvard.edu/abs/2014ApJ...791...89D,Borucki 2010,http://adsabs.harvard.edu/abs/2010Sci...327..977B,0,0,1,0,7.3,,,1.39,0.176,2010,Transit,1.75,6430
Kepler-332 b,,0.0758257,7.626324,,90,2454969.01672,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.00508144,,0.10438,,,2014,Transit,0.72,4955
omicron CrB b,1.47736,0.826048,187.83,0.191,79,2452211,32.25,Sato 2012,http://adsabs.harvard.edu/abs/2012PASJ...64..135S,Sato 2012,http://adsabs.harvard.edu/abs/2012PASJ...64..135S,0,0,0,0,1.47736,82.7815,,2.13,-0.29,2012,RV,10.5,4749
Kepler-229 c,,0.124621,16.068638,,90,2455006.62165,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.0802152,,0.438933,,,2014,Transit,0.728,5120
HD 47366 c,1.86351,1.85343,684.7,0.278,132,2450445,30.1,Sato 2016,http://adsabs.harvard.edu/abs/2016ApJ...819...59S,Sato 2016,http://adsabs.harvard.edu/abs/2016ApJ...819...59S,0,0,0,0,1.86351,80,,1.81,-0.02,2016,RV,7.3,4866
Kepler-954 b,,0.12007,16.78176602,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0176872,224,0.207,0.82,0.02,2016,Transit,0.76,4990
Kepler-1408 b,,0.0433594,2.99793191,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00189081,426,0.079,1.21,0,2016,Transit,1.35,6170
Kepler-779 b,,0.0557932,7.09714223,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00215846,224,0.082,0.46,-0.43,2016,Transit,0.44,3804
OGLE-TR-132 b,1.16945,0.0303507,1.689868,0,90,2453142.5912,167,Torres 2008,http://adsabs.harvard.edu/abs/2008ApJ...677.1324T,Bouchy 2004,http://adsabs.harvard.edu/abs/2004A%26A...421L..13B,0,0,0,0,1.18,172.414,1.2,1.305,0.37,2004,Transit,1.32,6210
beta Gem b,2.75822,1.75739,589.64001,0.02,354.58,2447739.02,41,Hatzes 2006,http://adsabs.harvard.edu/abs/2006A%26A...457..335H,Hatzes 1993,http://adsabs.harvard.edu/abs/1993ApJ...413..339H,0,0,0,0,2.75822,10.3584,,2.08,0.09,1993,RV,8.15609,4935
Kepler-633 b,,0.0820733,8.50340718,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0120821,634,0.145,1.02,-0.05,2016,Transit,1.15,5899
Kepler-277 b,,0.136075,17.324,,,,,Xie 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...25X,Xie 2014,http://adsabs.harvard.edu/abs/2014ApJS..210...25X,0,0,1,0,,1004.92,,1.12,0.04,2014,Transit,1.69,5946
Kepler-1159 b,,0.166307,22.70816791,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0181548,1238,0.211,1.19,0.04,2016,Transit,1.28,6217
Kepler-1443 b,,0.0373628,2.41811321,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00266535,475,0.087,1.19,0,2016,Transit,1.27,6289
Pr 201 b,0.540155,0.0565986,4.4264,0,90,2455992.861,58.1,Quinn 2012,http://adsabs.harvard.edu/abs/2012ApJ...756L..33Q,Quinn 2012,http://adsabs.harvard.edu/abs/2012ApJ...756L..33Q,0,0,0,0,0.540155,170,,1.234,0.187,2012,RV,1.12943,6174
Kepler-541 b,,0.0648523,5.08005848,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0340314,1020,0.3,1.41,0.07,2016,Transit,2.06,6166
Kepler-937 c,,0.587421,153.343364,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.021778,1482,0.238,1.15,0.08,2016,Transit,1.22,6095
Kepler-625 c,,0.0513318,4.1653651,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00351465,502,0.094,1.04,0.1,2016,Transit,0.96,5789
WASP-52 b,0.45566,0.0271336,1.7497798,0,90,2455793.68143,84.3,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H,Hebrard 2013,http://adsabs.harvard.edu/abs/2013A%26A...549A.134H,0,0,0,0,0.457165,140,1.27,0.87,0.03,2013,Transit,0.79,5000
WASP-107 b,0.116831,0.0553247,5.72149,0,90,2456514.4106,17,Anderson 2017,http://adsabs.harvard.edu/abs/2017A%26A...604A.110A,Anderson 2017,http://adsabs.harvard.edu/abs/2017A%26A...604A.110A,0,0,0,0,0.116833,,0.967496,0.69,0.02,2017,Transit,0.66,4430
Kepler-953 c,,0.0839169,9.10967112,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0053608,240,0.106,0.95,0.26,2016,Transit,0.99,5416
Kepler-337 c,,0.0889716,9.693201,,90,2454965.8115,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.0151834,,0.182889,,,2014,Transit,1.761,5684
Kepler-213 b,,0.0356868,2.46236,,90,2455004.83986,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.0120479,,0.144527,,,2014,Transit,1.195,5696
Kepler-386 c,,0.168189,25.193458,,90,2454979.43209,,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,Rowe 2014,http://adsabs.harvard.edu/abs/2014arXiv1402.6534R,0,0,0,0,0.0117926,,0.140958,,,2014,Transit,0.767,5178
Kepler-1186 b,,0.12255,16.07677615,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0167991,1112,0.199,0.95,0,2016,Transit,0.93,5635
Kepler-927 b,,0.0851117,9.1149903,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0126737,879,0.153,0.99,0.03,2016,Transit,0.99,5743
Kepler-660 b,,0.078486,9.27358194,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.020474,564,0.229,0.75,-0.07,2016,Transit,0.71,4779
Kepler-1385 b,,0.0415895,2.88879862,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.00164848,527,0.076,1.15,0.41,2016,Transit,1.29,5732
POTS-1 b,,0.0373351,3.1606296,,,,,Koppenhoefer 2013,http://adsabs.harvard.edu/abs/2013MNRAS.435.3133K,Koppenhoefer 2013,http://adsabs.harvard.edu/abs/2013MNRAS.435.3133K,0,0,0,0,1,759.994,0.961485,0.695,-0.03,2013,Transit,0.588,4400
47 UMa b,2.54589,2.10149,1078,0.032,334,2451917,48.4,Gregory 2010,http://adsabs.harvard.edu/abs/2010MNRAS.403..731G,Butler 1996,http://adsabs.harvard.edu/abs/1996ApJ...464L.153B,0,0,0,0,2.54589,14.0627,,1.063,0.0431014,1996,RV,1.11869,5882.31
HD 240210 b,7.28868,1.33364,501.75,0.15,277.49,2454486.76,161.89,Niedzielski 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..768N,Niedzielski 2009,http://adsabs.harvard.edu/abs/2009ApJ...707..768N,0,0,0,0,7.28868,142.857,,1.25,-0.18,2009,RV,17.2701,4290
Kepler-1255 b,,0.220101,36.2919336,0,90,,,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,Morton 2016,http://adsabs.harvard.edu/abs/2016ApJ...822...86M,0,0,0,0,0.0176872,1344,0.207,1.08,0.02,2016,Transit,1.12,6018
